1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
2140	-0.763682	1142.299945	4.756269	0.013589	3.2
2141	-0.757878	1143.299945	4.752184	0.016971	3.3
2142	-0.768297	1142.988012	4.753458	0.013895	3.7
2143	-0.784642	1142.676079	4.754732	0.016321	3.1
2144	-0.726467	1143.676079	4.750649	0.013061	3.2
2145	-0.768230	1144.676079	4.746574	0.013141	3.4
2146	-0.760785	1144.593110	4.746912	0.014871	3.6
2147	-0.741627	1145.593110	4.742843	0.012806	3.3
2148	-0.765268	1146.593110	4.738781	0.012355	3.3
2149	-0.830611	1147.552294	4.734891	0.016111	3.2
2150	-0.738604	1148.552294	4.730843	0.019736	3.3
2151	-0.788875	1149.552294	4.726801	0.017408	3.2
2152	-0.759212	1150.552294	4.722766	0.014519	3.6
2153	-0.755484	1150.240361	4.724024	0.010826	3.4
2154	-0.749162	1151.240357	4.719994	0.014313	3.3
2155	-0.780184	1152.240167	4.715972	0.011854	3.3
2156	-0.779681	1151.928234	4.717226	0.013780	3.3
2157	-0.715581	1152.727779	4.714013	0.011949	3.4
2158	-0.746365	1153.687913	4.710160	0.013533	3.2
2159	-0.701044	1154.687913	4.706153	0.013392	3.3
2160	-0.795097	1155.687913	4.702154	0.013579	4.1
2161	-0.770552	1155.375980	4.703401	0.012597	3.3
2162	-0.768041	1156.373576	4.699416	0.013701	3.3
2163	-0.753119	1157.373576	4.695428	0.012645	3.3
2164	-0.771721	1158.358176	4.691507	0.016080	3.3
2165	-0.782946	1158.046282	4.692749	0.013192	3.6
2166	-0.802974	1159.006795	4.688929	0.014727	3.2
2167	-0.787941	1158.694933	4.690168	0.014956	3.2
2168	-0.787832	1159.611365	4.686528	0.014368	3.5
2169	-0.722816	1159.299479	4.687766	0.017595	3.3
2170	-0.802427	1160.299477	4.683798	0.020150	3.2
2171	-0.784175	1161.299477	4.679836	0.013256	3.3
2172	-0.767642	1161.555533	4.678823	0.012910	3.2
2173	-0.769138	1161.457548	4.679210	0.014667	3.4
2174	-0.742218	1161.145615	4.680445	0.015026	3.2
2175	-0.796957	1162.145615	4.676489	0.014695	3.3
2176	-0.747912	1163.145598	4.672540	0.012893	3.5
2177	-0.749961	1164.145345	4.668598	0.014502	3.3
2178	-0.758845	1164.806761	4.665994	0.013681	3.3
2179	-0.752085	1165.515913	4.663206	0.013461	3.2
2180	-0.759341	1166.515913	4.659279	0.010888	3.3
2181	-0.782635	1166.215825	4.660456	0.013705	3.2
2182	-0.791117	1166.507548	4.659312	0.013371	3.4
2183	-0.779568	1166.393426	4.659759	0.012794	3.4
2184	-0.777109	1166.082981	4.660978	0.011677	3.1
2185	-0.753049	1165.970652	4.661419	0.011827	3.4
2186	-0.727928	1166.970381	4.657496	0.012794	3.4
2187	-0.768102	1167.929075	4.653741	0.014490	3.4
2188	-0.782390	1167.617142	4.654962	0.012423	3.3
2189	-0.764774	1167.324379	4.656109	0.017627	3.2
2190	-0.765590	1168.267189	4.652418	0.013613	3.2
2191	-0.757394	1169.267189	4.648509	0.017172	3.5
2192	-0.762942	1170.267176	4.644607	0.011807	3.1
2193	-0.754275	1171.263471	4.640726	0.012952	3.2
2194	-0.746938	1171.115039	4.641303	0.013152	3.3
2195	-0.784526	1170.803109	4.642518	0.014038	3.4
2196	-0.746048	1171.525601	4.639706	0.013567	3.6
2197	-0.726531	1171.213668	4.640920	0.011000	3.2
2198	-0.781851	1171.561484	4.639566	0.012618	3.3
2199	-0.793986	1171.988209	4.637906	0.021395	3.5
2200	-0.780188	1172.988209	4.634022	0.012205	3.6
2201	-0.777502	1173.757611	4.631038	0.017399	3.3
2202	-0.770144	1174.757603	4.627165	0.012647	3.1
2203	-0.767542	1174.445670	4.628372	0.013443	3.3
2204	-0.749925	1174.134550	4.629577	0.014550	3.6
2205	-0.742169	1175.134382	4.625707	0.014702	3.7
2206	-0.723267	1174.822449	4.626914	0.015357	3.3
2207	-0.777146	1174.510516	4.628121	0.014657	3.3
2208	-0.755447	1175.470156	4.624409	0.013226	3.4
2209	-0.759820	1175.158351	4.625615	0.018014	3.5
2210	-0.746347	1176.136317	4.621836	0.014417	3.3
2211	-0.773569	1175.829618	4.623020	0.013177	3.2
2212	-0.746652	1175.517685	4.624226	0.013308	3.3
2213	-0.754470	1176.517685	4.620364	0.013250	3.4
2214	-0.791773	1177.515319	4.616518	0.016754	4.4
2215	-0.777565	1177.203386	4.617720	0.015248	3.2
2216	-0.758221	1176.892384	4.618919	0.010424	3.4
2217	-0.750729	1177.884347	4.615097	0.010267	3.4
2218	-0.828312	1177.588821	4.616235	0.013756	3.2
2219	-0.777812	1177.276888	4.617437	0.015966	3.3
2220	-0.753201	1176.964955	4.618639	0.019793	3.3
2221	-0.752880	1177.964955	4.614787	0.012494	3.4
2222	-0.759603	1177.653106	4.615987	0.014554	3.3
2223	-0.724323	1178.653106	4.612140	0.013307	3.3
2224	-0.736952	1179.653105	4.608298	0.012731	3.3
2225	-0.807094	1180.653105	4.604463	0.012296	3.4
2226	-0.756337	1181.653105	4.600635	0.013450	3.2
2227	-0.691728	1182.651579	4.596818	0.011326	3.3
2228	-0.776483	1182.340576	4.598006	0.013540	3.3
2229	-0.748631	1183.278096	4.594427	0.012530	3.3
2230	-0.765113	1184.174928	4.591008	0.021116	3.2
2231	-0.800992	1185.174928	4.587202	0.013610	3.4
2232	-0.771504	1186.174928	4.583402	0.015656	3.5
2233	-0.788967	1185.863877	4.584583	0.012239	3.2
2234	-0.761091	1186.863877	4.580787	0.016076	3.4
2235	-0.743622	1186.552029	4.581970	0.011067	3.5
2236	-0.766388	1187.552029	4.578179	0.014256	3.1
2237	-0.752781	1187.240205	4.579361	0.014339	3.3
2238	-0.767328	1186.928272	4.580543	0.012449	3.3
2239	-0.757232	1186.616544	4.581726	0.016863	3.2
2240	-0.754959	1187.616544	4.577935	0.016714	3.4
2241	-0.780008	1187.304611	4.579117	0.019024	3.2
2242	-0.773343	1186.992678	4.580299	0.014124	3.6
2243	-0.796102	1187.992678	4.576511	0.016481	3.3
2244	-0.748450	1188.992678	4.572728	0.010888	3.2
2245	-0.755509	1188.680745	4.573907	0.018345	3.3
2246	-0.764941	1189.680745	4.570129	0.014029	3.2
2247	-0.740121	1190.680745	4.566358	0.014298	3.1
2248	-0.757313	1191.679424	4.562597	0.013863	3.4
2249	-0.748843	1191.367491	4.563771	0.016635	3.4
2250	-0.760369	1192.367491	4.560010	0.016546	3.2
2251	-0.727477	1193.367491	4.556255	0.011766	3.2
2252	-0.816812	1194.367478	4.552506	0.015057	3.3
2253	-0.793952	1195.367469	4.548763	0.016069	3.6
2254	-0.769598	1195.055542	4.549930	0.014718	3.3
2255	-0.789621	1195.969905	4.546512	0.012408	3.3
2256	-0.755664	1196.967992	4.542786	0.012506	3.1
2257	-0.773120	1197.967990	4.539059	0.014072	3.3
2258	-0.662590	1197.720683	4.539980	0.011812	3.9
2259	-0.760700	1198.609205	4.536673	0.017417	3.8
2260	-0.759025	1198.330919	4.537708	0.011555	3.3
2261	-0.779745	1199.321752	4.534024	0.016990	3.3
2262	-0.760172	1199.009819	4.535183	0.013725	3.4
2263	-0.769832	1200.009819	4.531469	0.015122	3.3
2264	-0.745181	1201.001863	4.527790	0.016032	3.8
2265	-0.741006	1201.998345	4.524101	0.015378	3.5
2266	-0.792945	1201.686412	4.525255	0.014752	3.2
2267	-0.744730	1201.818435	4.524766	0.014670	3.3
2268	-0.765849	1202.818427	4.521069	0.013268	3.3
2269	-0.738604	1202.506494	4.522222	0.013732	3.2
2270	-0.744649	1202.194564	4.523375	0.012398	3.3
2271	-0.784739	1203.194553	4.519680	0.014579	3.2
2272	-0.778365	1202.882620	4.520832	0.013196	3.2
2273	-0.803153	1203.882620	4.517141	0.011725	3.6
2274	-0.741151	1204.882618	4.513456	0.018545	3.4
2275	-0.745015	1205.882617	4.509778	0.011628	3.4
2276	-0.766417	1206.882406	4.506106	0.015065	3.3
2277	-0.769379	1207.864154	4.502506	0.012857	3.5
2278	-0.762896	1208.862275	4.498851	0.010946	3.5
2279	-0.751552	1209.862131	4.495197	0.012334	3.3
2280	-0.743946	1209.551761	4.496331	0.011234	3.2
2281	-0.730547	1209.239912	4.497470	0.016287	3.2
2282	-0.833940	1210.239855	4.493818	0.018768	3.6
2283	-0.805761	1211.239754	4.490171	0.014225	3.2
2284	-0.751233	1210.935382	4.491281	0.008020	3.2
2285	-0.746539	1211.935286	4.487638	0.013923	3.4
2286	-0.755370	1212.935216	4.484002	0.012449	3.3
2287	-0.738013	1212.623283	4.485136	0.016080	3.3
2288	-0.776034	1212.317909	4.486246	0.016869	3.2
2289	-0.775383	1213.317909	4.482612	0.015425	3.3
2290	-0.784733	1214.317909	4.478983	0.013636	3.2
2291	-0.743535	1215.243659	4.475629	0.016586	3.3
2292	-0.752652	1216.243659	4.472011	0.016147	3.3
2293	-0.796540	1215.931726	4.473139	0.013785	3.2
2294	-0.749343	1215.640652	4.474192	0.013830	3.3
2295	-0.766284	1216.640652	4.470577	0.013236	3.4
2296	-0.742676	1216.328749	4.471704	0.014275	3.2
2297	-0.724300	1217.328748	4.468093	0.013506	3.2
2298	-0.754888	1217.018219	4.469213	0.018991	3.2
2299	-0.770464	1216.706286	4.470340	0.013768	3.2
2300	-0.751910	1217.706286	4.466731	0.013987	3.7
2301	-0.765338	1217.394353	4.467856	0.013997	3.7
2302	-0.760604	1217.082421	4.468982	0.010794	3.3
2303	-0.742159	1216.780868	4.470070	0.012845	3.2
2304	-0.759934	1217.658130	4.466905	0.016509	3.2
2305	-0.723131	1218.658130	4.463301	0.012589	3.3
2306	-0.778223	1219.658130	4.459704	0.015287	3.2
2307	-0.754995	1220.658130	4.456112	0.012765	3.3
2308	-0.740283	1221.654470	4.452539	0.014054	3.2
2309	-0.808045	1222.642466	4.449002	0.018896	3.5
2310	-0.743644	1223.642466	4.445427	0.010706	3.2
2311	-0.766264	1223.637254	4.445446	0.012807	3.2
2312	-0.727139	1224.635608	4.441883	0.015660	3.1
2313	-0.728031	1225.635523	4.438320	0.014402	3.1
2314	-0.753667	1225.347019	4.439348	0.016552	3.4
2315	-0.778891	1225.035086	4.440459	0.010649	3.3
2316	-0.810350	1224.736336	4.441524	0.012568	3.4
2317	-0.747913	1225.736332	4.437961	0.012468	3.4
2318	-0.759467	1226.736332	4.434405	0.014871	3.5
2319	-0.730669	1226.424441	4.435513	0.018034	3.2
2320	-0.765811	1227.424441	4.431960	0.015189	3.1
2321	-0.770488	1228.424441	4.428413	0.013155	3.2
2322	-0.734006	1228.112508	4.429519	0.012321	3.2
2323	-0.782270	1227.800575	4.430626	0.017435	3.2
2324	-0.752158	1228.789347	4.427120	0.012459	3.2
2325	-0.817521	1229.789347	4.423581	0.013509	3.2
2326	-0.761497	1230.789263	4.420047	0.013092	3.3
2327	-0.765872	1231.789263	4.416519	0.014325	4.6
2328	-0.791103	1231.478470	4.417615	0.012048	4.0
2329	-0.758765	1232.478433	4.414091	0.018580	3.2
2330	-0.775963	1232.166500	4.415190	0.013371	3.4
2331	-0.771080	1233.166500	4.411669	0.010245	3.2
2332	-0.761516	1233.669701	4.409900	0.013518	3.4
2333	-0.782458	1234.663590	4.406409	0.013692	3.3
2334	-0.789402	1235.663106	4.402905	0.012722	3.2
2335	-0.750153	1236.599694	4.399626	0.013238	3.4
2336	-0.733998	1237.402180	4.396820	0.014884	3.3
2337	-0.767809	1237.090271	4.397910	0.014847	3.3
2338	-0.764141	1236.842470	4.398776	0.013169	3.2
2339	-0.756993	1236.530940	4.399866	0.016940	3.6
2340	-0.730525	1237.530932	4.396370	0.011344	3.3
2341	-0.726379	1238.507021	4.392963	0.012606	3.5
2342	-0.775375	1239.505208	4.389484	0.010504	3.2
2343	-0.772111	1240.494156	4.386043	0.012019	3.4
2344	-0.812507	1240.435427	4.386247	0.016833	3.4
2345	-0.767669	1241.435426	4.382773	0.012730	3.4
2346	-0.722785	1242.435239	4.379305	0.017801	3.6
2347	-0.772482	1243.435239	4.375841	0.012579	3.1
2348	-0.752168	1244.435187	4.372383	0.014576	3.2
2349	-0.772991	1244.123254	4.373461	0.013778	3.4
2350	-0.789354	1243.811564	4.374539	0.015446	3.2
2351	-0.784915	1244.514720	4.372109	0.011460	3.2
2352	-0.728273	1244.913086	4.370733	0.013020	3.2
2353	-0.806816	1245.912962	4.367283	0.012730	3.3
2354	-0.781610	1245.601045	4.368359	0.011998	3.4
2355	-0.789758	1246.413166	4.365560	0.014141	3.1
2356	-0.715377	1246.101233	4.366634	0.012906	3.3
2357	-0.774236	1245.789561	4.367709	0.009357	3.5
2358	-0.773319	1246.734746	4.364452	0.020156	3.3
2359	-0.742790	1246.422813	4.365526	0.011097	3.2
2360	-0.727442	1247.421850	4.362088	0.016101	3.3
2361	-0.767258	1248.421849	4.358652	0.017166	3.3
2362	-0.767770	1249.421849	4.355221	0.011731	3.4
2363	-0.759290	1250.412880	4.351826	0.020042	3.2
2364	-0.743444	1251.412880	4.348406	0.011052	3.4
2365	-0.780021	1252.412880	4.344991	0.014281	3.2
2366	-0.768685	1252.330948	4.345271	0.013724	3.6
2367	-0.769464	1252.019015	4.346335	0.012922	3.3
2368	-0.784372	1253.003920	4.342975	0.015966	3.2
2369	-0.778806	1252.802181	4.343663	0.015206	3.2
2370	-0.773383	1253.802181	4.340256	0.015872	3.3
2371	-0.763525	1253.490956	4.341316	0.011154	3.2
2372	-0.795407	1253.201069	4.342303	0.015104	3.2
2373	-0.769301	1252.898376	4.343335	0.013980	3.3
2374	-0.783023	1253.898375	4.339928	0.016548	3.2
2375	-0.780374	1254.898375	4.336527	0.012415	3.6
2376	-0.751129	1255.729167	4.333705	0.019412	3.6
2377	-0.769425	1256.679454	4.330482	0.013856	3.8
2378	-0.776774	1257.679454	4.327095	0.014429	3.3
2379	-0.729055	1258.678779	4.323716	0.012250	3.2
2380	-0.799569	1259.678779	4.320340	0.018402	3.4
2381	-0.783637	1260.678778	4.316969	0.013459	3.5
2382	-0.781446	1261.678778	4.313604	0.014193	3.5
2383	-0.740303	1262.678568	4.310244	0.010473	3.5
2384	-0.784524	1263.678562	4.306889	0.012519	3.3
2385	-0.778470	1264.023766	4.305732	0.012272	3.2
2386	-0.765657	1265.023649	4.302384	0.019024	3.5
2387	-0.722150	1265.176932	4.301871	0.014914	3.2
2388	-0.760038	1264.864999	4.302915	0.009901	3.3
2389	-0.751468	1265.730539	4.300021	0.015143	3.2
2390	-0.771729	1265.420605	4.301056	0.014937	3.2
2391	-0.773156	1265.108698	4.302100	0.013843	3.3
2392	-0.730561	1265.777327	4.299864	0.015383	3.2
2393	-0.739927	1265.465394	4.300907	0.011514	3.5
2394	-0.722483	1266.465371	4.297566	0.015455	3.4
2395	-0.772001	1266.153496	4.298608	0.011175	3.3
2396	-0.763127	1267.153496	4.295270	0.016159	3.4
2397	-0.768355	1268.153496	4.291939	0.016940	3.6
2398	-0.749991	1267.841564	4.292977	0.013342	3.3
2399	-0.730719	1268.841563	4.289649	0.013258	3.3
2400	-0.776151	1268.529630	4.290687	0.014171	3.2
2401	-0.817446	1269.529630	4.287362	0.014401	3.2
2402	-0.812764	1269.217697	4.288399	0.021868	3.3
2403	-0.804313	1268.905764	4.289436	0.011375	3.3
2404	-0.732471	1269.904421	4.286117	0.017839	3.4
2405	-0.762722	1270.648805	4.283647	0.013017	3.3
2406	-0.764628	1270.719480	4.283413	0.011092	3.8
2407	-0.753031	1270.409604	4.284441	0.011138	3.3
2408	-0.726969	1270.097748	4.285475	0.012319	3.7
2409	-0.742422	1269.786201	4.286510	0.012161	3.1
2410	-0.769506	1269.474407	4.287545	0.018082	3.4
2411	-0.774706	1270.474369	4.284226	0.013103	3.2
2412	-0.763811	1271.474369	4.280911	0.012850	3.3
2413	-0.769013	1271.264523	4.281606	0.014361	3.3
2414	-0.781481	1272.190533	4.278540	0.013542	3.6
2415	-0.718213	1271.917305	4.279444	0.013391	3.3
2416	-0.765724	1271.605401	4.280477	0.014119	3.4
2417	-0.762890	1272.605401	4.277168	0.013413	3.4
2418	-0.761258	1273.605401	4.273864	0.012413	3.3
2419	-0.741307	1274.183128	4.271958	0.013089	3.4
2420	-0.775258	1273.874801	4.272975	0.012737	3.3
2421	-0.778990	1274.820546	4.269856	0.018349	3.5
2422	-0.717731	1274.508613	4.270885	0.016579	3.5
2423	-0.762444	1274.810227	4.269890	0.015306	3.2
2424	-0.767071	1274.498355	4.270918	0.010757	3.2
2425	-0.730782	1274.197772	4.271910	0.017420	3.2
2426	-0.819590	1275.197753	4.268614	0.015290	3.3
2427	-0.808482	1276.197752	4.265323	0.013672	3.3
2428	-0.747085	1275.885819	4.266349	0.014820	3.3
2429	-0.763032	1276.885809	4.263062	0.010183	3.1
2430	-0.781297	1277.877883	4.259806	0.012177	3.2
2431	-0.746458	1278.877881	4.256529	0.014474	3.4
2432	-0.799093	1279.877881	4.253257	0.017822	3.4
2433	-0.762467	1280.877881	4.249990	0.013640	3.5
2434	-0.763576	1281.802223	4.246974	0.014485	3.5
2435	-0.734964	1281.490290	4.247992	0.014199	4.2
2436	-0.764297	1281.551598	4.247792	0.015983	3.3
2437	-0.776856	1282.551598	4.244533	0.014778	3.4
2438	-0.778501	1283.478733	4.241516	0.012399	3.3
2439	-0.759734	1284.478726	4.238267	0.013647	4.2
2440	-0.808809	1284.166793	4.239280	0.012403	3.9
2441	-0.800190	1284.989865	4.236608	0.016556	3.4
2442	-0.778870	1285.989865	4.233367	0.012888	3.4
2443	-0.753646	1285.939761	4.233529	0.015428	3.4
2444	-0.738488	1285.627837	4.234540	0.014216	3.3
2445	-0.782187	1285.315904	4.235551	0.013961	3.1
2446	-0.743454	1286.315904	4.232311	0.012481	3.4
2447	-0.790739	1287.315678	4.229077	0.017556	3.3
2448	-0.759635	1287.003745	4.230086	0.011242	3.2
2449	-0.808673	1288.003745	4.226854	0.017089	3.3
2450	-0.743848	1287.691812	4.227861	0.014091	3.3
2451	-0.790266	1288.691811	4.224633	0.010634	3.2
2452	-0.764104	1289.685562	4.221430	0.009660	3.5
2453	-0.739393	1290.437885	4.219009	0.012291	3.8
2454	-0.741588	1290.127065	4.220009	0.016095	3.7
2455	-0.770153	1289.815132	4.221013	0.012366	3.7
2456	-0.747982	1289.503199	4.222018	0.010548	3.9
2457	-0.768493	1290.492111	4.218834	0.013466	3.7
2458	-0.761191	1290.904188	4.217509	0.017174	3.6
2459	-0.749580	1290.592256	4.218512	0.014171	3.7
2460	-0.729807	1291.592255	4.215298	0.013585	3.6
2461	-0.744328	1291.280433	4.216300	0.013889	3.6
2462	-0.777358	1292.280433	4.213089	0.014933	3.6
2463	-0.731146	1292.980491	4.210845	0.012931	3.6
2464	-0.725407	1293.911041	4.207865	0.011524	3.6
2465	-0.774474	1293.924498	4.207822	0.014073	3.5
2466	-0.773232	1293.612565	4.208820	0.011996	3.7
2467	-0.754459	1294.612349	4.205622	0.011270	3.7
2468	-0.759565	1295.472970	4.202872	0.012548	3.8
2469	-0.790832	1295.161467	4.203867	0.013936	3.6
2470	-0.750910	1295.733531	4.202041	0.010938	3.6
2471	-0.760578	1296.733531	4.198852	0.015147	3.6
2472	-0.747312	1296.542706	4.199460	0.014643	4.0
2473	-0.748060	1296.382215	4.199971	0.016998	3.7
2474	-0.764591	1296.070286	4.200966	0.016337	3.7
2475	-0.754288	1297.070286	4.197779	0.013016	3.8
2476	-0.766397	1298.070286	4.194597	0.013863	4.0
2477	-0.768044	1297.758353	4.195589	0.015273	3.3
2478	-0.759484	1298.758353	4.192410	0.013215	3.2
2479	-0.749847	1299.758332	4.189236	0.016396	3.2
2480	-0.768824	1299.446399	4.190225	0.011373	3.5
2481	-0.748144	1300.433979	4.187094	0.013585	3.8
2482	-0.767386	1300.122046	4.188082	0.013226	3.2
2483	-0.774068	1301.076876	4.185057	0.012443	3.1
2484	-0.799088	1302.076826	4.181894	0.014732	3.3
2485	-0.756978	1301.764896	4.182881	0.012139	3.2
2486	-0.754837	1302.764896	4.179721	0.013476	3.3
2487	-0.718399	1302.561442	4.180363	0.014144	3.2
2488	-0.733399	1302.249509	4.181349	0.013212	3.2
2489	-0.808647	1303.249509	4.178191	0.013313	3.2
2490	-0.733971	1304.040935	4.175696	0.014420	3.2
2491	-0.774111	1303.732529	4.176668	0.013125	3.1
2492	-0.770777	1304.732529	4.173517	0.013099	3.3
2493	-0.753410	1304.420597	4.174500	0.011731	3.2
2494	-0.767904	1304.113655	4.175467	0.013058	3.4
2495	-0.753686	1303.801722	4.176450	0.018128	3.4
2496	-0.755037	1304.783296	4.173358	0.011411	3.4
2497	-0.748545	1305.783295	4.170212	0.015176	3.3
2498	-0.754419	1306.783295	4.167071	0.012609	3.4
2499	-0.778389	1306.471405	4.168050	0.015500	3.1
2500	-0.781992	1307.471405	4.164913	0.017525	3.3
2501	-0.764754	1307.159472	4.165891	0.009374	3.5
2502	-0.764931	1307.099597	4.166079	0.011861	3.2
2503	-0.751887	1306.790433	4.167049	0.018013	3.3
2504	-0.760953	1307.790433	4.163913	0.015038	3.3
2505	-0.731737	1308.790433	4.160782	0.014540	3.2
2506	-0.766640	1308.478501	4.161758	0.012375	3.3
2507	-0.749862	1309.478500	4.158630	0.011673	3.7
2508	-0.739561	1310.365271	4.155860	0.016670	3.5
2509	-0.809307	1310.053338	4.156834	0.018995	3.2
2510	-0.753413	1309.747390	4.157790	0.014517	3.2
2511	-0.787795	1310.747390	4.154668	0.014975	3.1
2512	-0.820328	1310.435457	4.155641	0.017747	3.2
2513	-0.774701	1311.435457	4.152522	0.012676	3.2
2514	-0.762882	1312.435457	4.149408	0.013427	3.2
2515	-0.760368	1313.434561	4.146301	0.014675	3.3
2516	-0.781489	1313.264819	4.146829	0.015487	3.5
2517	-0.785167	1312.952886	4.147798	0.013540	3.5
2518	-0.718273	1313.952885	4.144691	0.012568	3.1
2519	-0.789205	1313.650891	4.145629	0.012603	3.2
2520	-0.755217	1313.338958	4.146598	0.011901	3.2
2521	-0.739678	1314.338958	4.143493	0.011151	3.5
2522	-0.756927	1315.337595	4.140397	0.014078	3.4
2523	-0.755696	1315.723141	4.139202	0.014489	3.4
2524	-0.755136	1316.723141	4.136108	0.011931	3.3
2525	-0.776804	1317.723141	4.133019	0.014438	3.4
2526	-0.758341	1318.722803	4.129935	0.015585	3.3
2527	-0.734236	1319.722803	4.126854	0.015398	3.2
2528	-0.772349	1319.410870	4.127815	0.012830	3.2
2529	-0.768426	1319.105447	4.128755	0.013673	3.4
2530	-0.755551	1320.105447	4.125677	0.013387	3.4
2531	-0.781148	1319.793515	4.126637	0.011997	3.3
2532	-0.758826	1319.548925	4.127390	0.015438	3.3
2533	-0.760610	1319.237894	4.128347	0.013803	3.3
2534	-0.789961	1320.237726	4.125270	0.015456	3.3
2535	-0.749697	1321.237726	4.122197	0.013633	3.3
2536	-0.760471	1322.117130	4.119498	0.013278	3.1
2537	-0.766856	1321.805197	4.120454	0.014806	3.2
2538	-0.780337	1321.493348	4.121412	0.013222	3.4
2539	-0.760782	1321.181415	4.122369	0.010945	3.8
2540	-0.766624	1322.180239	4.119304	0.011651	3.3
2541	-0.794344	1323.178320	4.116245	0.014849	3.2
2542	-0.773846	1324.178320	4.113185	0.014005	3.1
2543	-0.787134	1325.178320	4.110130	0.013322	3.6
2544	-0.750398	1325.434526	4.109348	0.014994	3.7
2545	-0.811970	1325.122593	4.110300	0.013914	3.3
2546	-0.775423	1326.122593	4.107249	0.012773	3.2
2547	-0.783203	1327.122593	4.104202	0.013494	3.4
2548	-0.749555	1326.810706	4.105152	0.011480	4.4
2549	-0.770194	1327.810706	4.102108	0.014143	3.2
2550	-0.762384	1328.810629	4.099070	0.012609	3.4
2551	-0.758430	1329.810629	4.096035	0.014385	3.2
2552	-0.735411	1330.802453	4.093030	0.012005	3.9
2553	-0.720596	1331.787561	4.090049	0.013700	3.6
2554	-0.764083	1332.787483	4.087028	0.013455	3.8
2555	-0.759291	1332.477156	4.087965	0.013264	3.8
2556	-0.784637	1333.477156	4.084947	0.016230	3.3
2557	-0.764632	1333.165223	4.085888	0.015802	3.3
2558	-0.743802	1334.165223	4.082873	0.014101	3.2
2559	-0.715081	1335.165223	4.079863	0.012477	3.4
2560	-0.756174	1334.863653	4.080770	0.015543	3.4
2561	-0.788989	1335.863653	4.077762	0.014683	3.1
2562	-0.762159	1336.863653	4.074759	0.017432	3.2
2563	-0.743057	1337.863653	4.071761	0.014586	3.5
2564	-0.751961	1338.863653	4.068767	0.010954	3.2
2565	-0.740084	1338.564413	4.069662	0.012153	3.4
2566	-0.750361	1339.564381	4.066671	0.012026	3.3
2567	-0.796439	1339.257617	4.067588	0.012430	3.3
2568	-0.746590	1338.946045	4.068520	0.015191	3.4
2569	-0.753993	1339.946045	4.065531	0.011929	3.4
2570	-0.801775	1339.720016	4.066206	0.016967	3.2
2571	-0.737899	1340.720016	4.063220	0.012119	3.3
2572	-0.793683	1340.408101	4.064151	0.014643	3.7
2573	-0.795105	1340.096303	4.065082	0.012474	3.3
2574	-0.787498	1339.784370	4.066014	0.014282	3.2
2575	-0.795161	1340.784233	4.063028	0.014704	3.2
2576	-0.764653	1341.784233	4.060047	0.012710	3.4
2577	-0.753008	1342.784130	4.057070	0.013766	3.5
2578	-0.764604	1342.524418	4.057843	0.015925	3.3
2579	-0.754504	1342.212488	4.058771	0.018935	3.2
2580	-0.775325	1343.212486	4.055796	0.011223	3.2
2581	-0.766712	1342.900553	4.056724	0.012660	3.5
2582	-0.711406	1343.898036	4.053759	0.012504	3.3
2583	-0.795593	1344.898036	4.050791	0.014030	3.2
2584	-0.765097	1345.767918	4.048213	0.012982	3.2
2585	-0.736135	1346.660820	4.045570	0.012251	3.2
2586	-0.746326	1347.645545	4.042659	0.012879	3.7
2587	-0.827100	1348.642392	4.039717	0.016997	3.3
2588	-0.731753	1348.330459	4.040637	0.011404	3.3
2589	-0.744812	1349.330459	4.037689	0.017367	3.3
2590	-0.765495	1350.330455	4.034744	0.014371	3.6
2591	-0.777824	1350.343513	4.034706	0.014169	3.2
2592	-0.757628	1350.031580	4.035624	0.012358	3.3
2593	-0.794037	1351.031580	4.032682	0.013866	3.6
2594	-0.773195	1350.719647	4.033600	0.012627	3.5
2595	-0.760372	1351.708440	4.030694	0.015138	3.2
2596	-0.728980	1352.708440	4.027760	0.012563	3.3
2597	-0.723303	1353.708440	4.024830	0.012970	3.5
2598	-0.751761	1354.328714	4.023015	0.013316	3.2
2599	-0.777352	1354.016781	4.023927	0.013812	3.2
2600	-0.787254	1353.983453	4.024025	0.013209	3.3
2601	-0.713473	1353.671520	4.024938	0.012851	3.2
2602	-0.758296	1353.359587	4.025852	0.015648	3.2
2603	-0.798373	1354.359463	4.022925	0.017509	3.5
2604	-0.783170	1354.074826	4.023758	0.014105	3.1
2605	-0.769144	1355.074826	4.020833	0.014729	3.3
2606	-0.735355	1354.762893	4.021745	0.016531	3.3
2607	-0.751968	1355.762893	4.018824	0.013099	3.2
2608	-0.762371	1355.450960	4.019735	0.015624	3.4
2609	-0.756565	1355.234168	4.020368	0.015098	3.3
2610	-0.765232	1354.943066	4.021218	0.011731	3.3
2611	-0.734546	1355.936415	4.018318	0.013599	3.2
2612	-0.771019	1355.755422	4.018846	0.012451	3.3
2613	-0.746500	1356.755422	4.015929	0.014616	3.2
2614	-0.799455	1357.328031	4.014260	0.013224	3.3
2615	-0.757048	1358.328031	4.011350	0.010791	3.2
2616	-0.773782	1358.016127	4.012257	0.012136	3.2
2617	-0.757269	1357.704950	4.013163	0.013577	3.8
2618	-0.731590	1358.700097	4.010268	0.014330	3.3
2619	-0.749340	1359.700097	4.007364	0.013964	3.2
2620	-0.767646	1360.700064	4.004464	0.008769	3.2
