1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
2164	-1.393165	771.943756	1.042852	0.002087	3.5
2165	-1.401704	771.931093	1.042868	0.003393	3.3
2166	-1.389817	771.963281	1.042826	0.004235	3.2
2167	-1.376872	771.965397	1.042823	0.003529	3.3
2168	-1.384365	772.147945	1.042583	0.009502	3.4
2169	-1.330119	772.410628	1.042238	0.003811	3.3
2170	-1.369691	772.389776	1.042265	0.004794	3.3
2171	-1.338041	772.403622	1.042247	0.001894	3.3
2172	-1.375411	772.383447	1.042274	0.007467	3.5
2173	-1.377518	772.362912	1.042301	0.004486	3.5
2174	-1.348247	772.340011	1.042331	0.003542	3.2
2175	-1.376716	772.340151	1.042330	0.009932	3.3
2176	-1.372889	772.317251	1.042361	0.005582	3.8
2177	-1.373527	772.294349	1.042391	0.004348	3.4
2178	-1.421590	772.363592	1.042300	0.009013	3.3
2179	-1.349605	772.340690	1.042330	0.004531	3.3
2180	-1.367899	772.419190	1.042227	0.004927	3.3
2181	-1.341481	772.400681	1.042251	0.006618	3.5
2182	-1.343866	772.377779	1.042281	0.003382	3.2
2183	-1.421832	773.366894	1.040983	0.007812	3.5
2184	-1.359323	773.343992	1.041013	0.006111	3.4
2185	-1.380964	774.343992	1.039704	0.005466	3.1
2186	-1.363402	774.321222	1.039734	0.008254	3.3
2187	-1.320292	775.317929	1.038433	0.008797	3.2
2188	-1.370334	775.384744	1.038346	0.003963	3.4
2189	-1.390675	775.361843	1.038376	0.004877	3.3
2190	-1.309232	775.339594	1.038405	0.006878	3.4
2191	-1.392419	775.316694	1.038434	0.004999	3.2
2192	-1.413492	776.315980	1.037133	0.008062	3.4
2193	-1.401354	777.315979	1.035834	0.004240	3.4
2194	-1.429806	778.315974	1.034538	0.005217	3.5
2195	-1.364501	778.987568	1.033669	0.003213	3.4
2196	-1.372430	778.991367	1.033664	0.010058	3.2
2197	-1.374478	779.695768	1.032755	0.005095	3.2
2198	-1.335527	779.672866	1.032785	0.007790	3.5
2199	-1.360840	779.649965	1.032814	0.004701	3.1
2200	-1.318929	780.025488	1.032330	0.006188	3.3
2201	-1.388320	780.003337	1.032359	0.004090	3.4
2202	-1.417423	781.002375	1.031073	0.005384	3.3
2203	-1.366031	780.979894	1.031101	0.010730	3.3
2204	-1.402320	780.956992	1.031131	0.010751	3.3
2205	-1.352874	781.956992	1.029847	0.007943	3.3
2206	-1.403061	782.610883	1.029009	0.006310	3.2
2207	-1.391173	782.587981	1.029038	0.010389	3.3
2208	-1.353776	783.587981	1.027759	0.004300	3.5
2209	-1.339943	783.565079	1.027788	0.009641	3.3
2210	-1.402522	784.113874	1.027088	0.007363	3.3
2211	-1.398318	784.090972	1.027117	0.004174	3.6
2212	-1.397694	784.068158	1.027146	0.010623	3.2
2213	-1.332673	784.045269	1.027175	0.004128	3.3
2214	-1.345051	784.022367	1.027205	0.004999	3.5
2215	-1.376123	783.999468	1.027234	0.012290	3.4
2216	-1.314782	784.999380	1.025959	0.008206	3.7
2217	-1.344972	785.999380	1.024688	0.003964	3.4
2218	-1.342525	786.676386	1.023829	0.006849	3.3
2219	-1.394285	787.676304	1.022563	0.008274	3.6
2220	-1.347108	788.676304	1.021300	0.002844	3.4
2221	-1.408171	788.654148	1.021328	0.007101	3.3
2222	-1.350921	788.632664	1.021355	0.003296	3.5
2223	-1.306380	788.609781	1.021384	0.003250	3.2
2224	-1.361161	788.594785	1.021403	0.004855	3.5
2225	-1.375251	788.675261	1.021302	0.004351	3.3
2226	-1.327104	789.100918	1.020765	0.004203	3.3
2227	-1.349594	789.088805	1.020780	0.006553	3.3
2228	-1.410604	789.742148	1.019958	0.005351	3.2
2229	-1.339730	790.650914	1.018816	0.003010	3.2
2230	-1.417553	790.635512	1.018835	0.004016	3.3
2231	-1.372237	790.613158	1.018863	0.006745	3.3
2232	-1.331155	791.228923	1.018091	0.004521	3.1
2233	-1.395560	791.206022	1.018119	0.006472	3.6
2234	-1.358738	791.183121	1.018148	0.004378	3.3
2235	-1.403041	792.182031	1.016897	0.006316	3.3
2236	-1.373602	792.177720	1.016903	0.005228	3.3
2237	-1.386719	793.177605	1.015654	0.005551	3.4
2238	-1.377507	793.154703	1.015682	0.007167	3.2
2239	-1.349840	793.135109	1.015707	0.003662	3.4
2240	-1.348886	793.112209	1.015735	0.006454	3.9
2241	-1.369084	793.095380	1.015756	0.005667	3.3
2242	-1.399189	794.092868	1.014513	0.003226	3.2
2243	-1.361315	794.964079	1.013430	0.003722	3.4
2244	-1.374656	794.941465	1.013458	0.007783	3.8
2245	-1.365840	794.920397	1.013484	0.007003	3.9
2246	-1.346485	795.920283	1.012244	0.004893	3.6
2247	-1.369215	796.916336	1.011011	0.006821	3.3
2248	-1.320483	796.893435	1.011040	0.006363	3.3
2249	-1.342725	796.870533	1.011068	0.006023	3.5
2250	-1.392888	797.870001	1.009834	0.004381	3.2
2251	-1.381711	798.719499	1.008787	0.003866	3.4
2252	-1.366061	799.621435	1.007679	0.005543	3.4
2253	-1.393909	799.638127	1.007658	0.012999	3.2
2254	-1.383275	800.638127	1.006432	0.003070	3.8
2255	-1.406589	800.616562	1.006458	0.005603	3.7
2256	-1.380194	801.042117	1.005937	0.005194	3.4
2257	-1.361829	801.966754	1.004807	0.006090	4.3
2258	-1.351489	802.965706	1.003589	0.004821	3.3
2259	-1.387632	803.965024	1.002373	0.004634	3.5
2260	-1.409443	804.308176	1.001956	0.005347	3.6
2261	-1.373786	805.286722	1.000770	0.007986	3.6
2262	-1.339825	805.394953	1.000639	0.009258	3.6
2263	-1.361734	805.372052	1.000666	0.004907	4.0
2264	-1.384510	806.372052	0.999457	0.004446	3.4
2265	-1.379801	806.349153	0.999484	0.004881	3.3
2266	-1.398649	806.856504	0.998872	0.004632	3.4
2267	-1.353576	806.834057	0.998899	0.004320	3.5
2268	-1.361291	806.813948	0.998923	0.002611	3.2
2269	-1.397899	807.145689	0.998523	0.005327	3.2
2270	-1.395228	807.762422	0.997780	0.006179	3.2
2271	-1.403147	808.762410	0.996578	0.005540	3.9
2272	-1.372008	809.762343	0.995378	0.002883	3.2
2273	-1.373516	809.740771	0.995404	0.003119	3.2
2274	-1.356285	810.005930	0.995086	0.004636	3.3
2275	-1.366396	809.987479	0.995108	0.005224	3.3
2276	-1.369009	809.964602	0.995136	0.006385	3.7
2277	-1.358091	810.963663	0.993941	0.007156	3.5
2278	-1.364197	811.963663	0.992748	0.005177	3.4
2279	-1.385042	811.940761	0.992775	0.007096	3.2
2280	-1.378272	811.917862	0.992802	0.004653	3.5
2281	-1.377867	811.894965	0.992829	0.006559	3.2
2282	-1.376891	812.894885	0.991639	0.004284	3.3
2283	-1.356471	813.891320	0.990455	0.006020	3.4
2284	-1.361059	814.891052	0.989271	0.006266	3.1
2285	-1.386626	814.868151	0.989298	0.003540	3.2
2286	-1.359916	814.845253	0.989325	0.010038	3.5
2287	-1.405691	814.822374	0.989352	0.006680	3.4
2288	-1.391454	814.799472	0.989379	0.003652	3.4
2289	-1.368424	814.865722	0.989301	0.005444	3.3
2290	-1.329054	814.878617	0.989286	0.007646	3.4
2291	-1.414002	815.878567	0.988103	0.004107	3.3
2292	-1.363823	816.409806	0.987477	0.007839	3.6
2293	-1.383828	816.386908	0.987504	0.004854	3.2
2294	-1.376835	816.368341	0.987526	0.004586	3.2
2295	-1.358690	816.346653	0.987551	0.002412	3.2
2296	-1.382274	816.454942	0.987423	0.003867	3.3
2297	-1.393025	816.437180	0.987444	0.008385	3.3
2298	-1.373169	816.414307	0.987471	0.004107	3.3
2299	-1.326105	817.407047	0.986302	0.005761	3.4
2300	-1.330622	817.384388	0.986329	0.010123	3.5
2301	-1.405063	818.384388	0.985154	0.002677	3.2
2302	-1.345919	818.361492	0.985181	0.006878	3.4
2303	-1.365878	818.338660	0.985207	0.002516	3.3
2304	-1.392616	818.315847	0.985234	0.006353	3.5
2305	-1.361674	818.324912	0.985224	0.006808	3.5
2306	-1.366387	818.303581	0.985249	0.007614	3.4
2307	-1.363921	819.303458	0.984076	0.002575	3.3
2308	-1.369453	819.293914	0.984087	0.007576	3.3
2309	-1.409394	819.748156	0.983556	0.005312	3.6
2310	-1.419123	819.725255	0.983582	0.003728	3.4
2311	-1.407144	819.740099	0.983565	0.002659	3.2
2312	-1.372541	819.718060	0.983591	0.003863	3.4
2313	-1.362978	819.697715	0.983615	0.005312	3.4
2314	-1.428440	819.675254	0.983641	0.005835	3.4
2315	-1.380264	820.653351	0.982498	0.006919	3.8
2316	-1.350608	821.651758	0.981334	0.005696	3.4
2317	-1.403286	821.628869	0.981360	0.003922	3.4
2318	-1.371782	821.751839	0.981217	0.005012	3.4
2319	-1.377532	821.729220	0.981244	0.005507	3.2
2320	-1.408522	821.791504	0.981171	0.005897	3.3
2321	-1.418123	822.790816	0.980009	0.003873	3.2
2322	-1.321449	822.839363	0.979953	0.005082	3.6
2323	-1.353616	822.817240	0.979978	0.003381	3.1
2324	-1.340356	822.794366	0.980005	0.005373	3.5
2325	-1.401215	822.778046	0.980024	0.007222	3.3
2326	-1.374295	823.777280	0.978865	0.006254	3.5
2327	-1.404948	823.754379	0.978891	0.007070	3.6
2328	-1.372933	824.754376	0.977734	0.008470	3.4
2329	-1.373288	825.754376	0.976579	0.004948	3.4
2330	-1.355323	826.359502	0.975882	0.003646	3.3
2331	-1.364133	826.336611	0.975908	0.004531	3.6
2332	-1.385294	826.711143	0.975477	0.008317	3.6
2333	-1.390077	827.709993	0.974329	0.006468	3.3
2334	-1.367270	827.687099	0.974355	0.006363	3.3
2335	-1.393492	827.664198	0.974381	0.003632	3.3
2336	-1.301393	828.660306	0.973239	0.008495	3.5
2337	-1.384255	829.655611	0.972100	0.011196	3.2
2338	-1.349746	829.632710	0.972127	0.006851	3.2
2339	-1.354927	830.632710	0.970985	0.006076	3.2
2340	-1.391317	830.609808	0.971011	0.003142	3.3
2341	-1.365091	830.588946	0.971035	0.003626	3.4
2342	-1.386573	830.567083	0.971060	0.007047	3.2
2343	-1.342469	830.544265	0.971086	0.008348	3.5
2344	-1.346317	830.521364	0.971112	0.002838	3.3
2345	-1.351512	830.498580	0.971138	0.004697	3.2
2346	-1.376630	830.484627	0.971154	0.002287	3.3
2347	-1.332567	830.578002	0.971047	0.004315	3.7
2348	-1.359869	830.578879	0.971046	0.004768	3.2
2349	-1.377493	830.555984	0.971073	0.004671	3.5
2350	-1.387391	830.533250	0.971098	0.008099	3.3
2351	-1.316792	830.510353	0.971125	0.007414	3.4
2352	-1.354548	831.510353	0.969985	0.005632	3.8
2353	-1.399679	831.487451	0.970012	0.006089	3.4
2354	-1.373833	832.470067	0.968895	0.005633	3.8
2355	-1.422326	832.453956	0.968913	0.005415	3.5
2356	-1.394633	832.431054	0.968939	0.008953	3.3
2357	-1.356121	832.408153	0.968965	0.005339	3.4
2358	-1.357394	833.408150	0.967831	0.003191	3.3
2359	-1.381343	834.043856	0.967111	0.003986	3.3
2360	-1.397623	834.165407	0.966974	0.003584	3.4
2361	-1.355746	834.143937	0.966998	0.007204	3.2
2362	-1.404141	835.139022	0.965874	0.007521	3.4
2363	-1.401958	836.139016	0.964747	0.004834	3.4
2364	-1.389546	836.117489	0.964772	0.011146	3.2
2365	-1.371506	836.094587	0.964797	0.005492	3.4
2366	-1.379971	836.157213	0.964727	0.003874	3.4
2367	-1.376502	836.134330	0.964753	0.006039	3.2
2368	-1.417921	836.950656	0.963835	0.008412	3.5
2369	-1.405742	837.950656	0.962713	0.009853	3.7
2370	-1.386054	838.950656	0.961593	0.008151	3.2
2371	-1.400863	839.943303	0.960484	0.005395	3.3
2372	-1.326853	840.880529	0.959440	0.004942	3.8
2373	-1.362744	841.825786	0.958389	0.003888	4.0
2374	-1.399420	841.884222	0.958324	0.004212	3.3
2375	-1.383176	841.861552	0.958349	0.007959	3.3
2376	-1.369401	842.821037	0.957285	0.007835	3.4
2377	-1.428185	843.820956	0.956178	0.004935	3.3
2378	-1.405284	844.820956	0.955073	0.003300	3.4
2379	-1.399352	844.798138	0.955099	0.005801	3.3
2380	-1.379248	844.775527	0.955124	0.003862	3.3
2381	-1.375865	844.752631	0.955149	0.002648	3.7
2382	-1.419753	844.736960	0.955166	0.006674	3.4
2383	-1.362999	845.392331	0.954444	0.005448	3.2
2384	-1.359602	846.380567	0.953356	0.009991	3.4
2385	-1.344154	847.380567	0.952258	0.005762	3.7
2386	-1.329851	847.357665	0.952283	0.003340	3.3
2387	-1.437816	847.362581	0.952278	0.004950	3.3
2388	-1.392462	847.345125	0.952297	0.006717	3.4
2389	-1.353403	848.313891	0.951236	0.003059	3.4
2390	-1.409489	849.263526	0.950198	0.006568	3.3
2391	-1.334979	850.034743	0.949357	0.004064	3.5
2392	-1.356451	851.027177	0.948276	0.002092	3.6
2393	-1.365448	851.010432	0.948294	0.004761	3.4
2394	-1.376317	850.990675	0.948316	0.007781	3.6
2395	-1.319451	850.967774	0.948341	0.007668	3.2
2396	-1.341187	850.944874	0.948366	0.003884	3.4
2397	-1.330393	851.448837	0.947818	0.008163	3.5
2398	-1.365488	851.425949	0.947843	0.009826	3.4
2399	-1.387913	852.425949	0.946758	0.002355	3.3
2400	-1.360370	852.452504	0.946729	0.003712	3.2
2401	-1.395553	852.434672	0.946748	0.008558	3.3
2402	-1.420172	852.411772	0.946773	0.004891	3.3
2403	-1.394749	852.388870	0.946798	0.004064	3.5
2404	-1.354542	853.372667	0.945732	0.004961	3.1
2405	-1.382818	853.349843	0.945757	0.004665	3.3
2406	-1.363106	853.867732	0.945197	0.006538	4.0
2407	-1.377046	854.800141	0.944191	0.003429	3.6
2408	-1.388152	854.777570	0.944215	0.004599	3.5
2409	-1.380830	854.871244	0.944114	0.006152	3.7
2410	-1.381526	854.849130	0.944138	0.004781	3.6
2411	-1.390709	855.848449	0.943062	0.004981	3.5
2412	-1.361023	855.825572	0.943087	0.003490	3.5
2413	-1.406698	855.802935	0.943111	0.009507	3.3
2414	-1.378802	855.780034	0.943136	0.008587	3.2
2415	-1.382396	856.567131	0.942290	0.008146	3.5
2416	-1.403258	856.544229	0.942314	0.004649	3.3
2417	-1.374589	856.521334	0.942339	0.010172	3.3
2418	-1.381112	856.498433	0.942364	0.005352	3.3
2419	-1.350842	857.498433	0.941291	0.006184	4.0
2420	-1.357510	858.135699	0.940609	0.003861	3.4
2421	-1.373991	858.798612	0.939900	0.004253	3.4
2422	-1.360799	858.900130	0.939791	0.006003	3.3
2423	-1.347464	858.877229	0.939816	0.009713	3.2
2424	-1.381976	859.877229	0.938749	0.006333	3.3
2425	-1.393595	859.854327	0.938773	0.002475	3.2
2426	-1.382177	860.490618	0.938096	0.007391	3.4
2427	-1.393361	860.568527	0.938013	0.006380	3.3
2428	-1.368928	860.550130	0.938032	0.002854	3.3
2429	-1.386150	860.612314	0.937966	0.004187	3.5
2430	-1.408637	860.754223	0.937815	0.003693	3.5
2431	-1.349472	860.796038	0.937771	0.006709	3.4
2432	-1.416865	860.773188	0.937795	0.008030	3.2
2433	-1.366409	860.750287	0.937820	0.006498	3.4
2434	-1.379019	860.727385	0.937844	0.004067	3.3
2435	-1.334246	860.706357	0.937866	0.006601	3.4
2436	-1.366518	860.684786	0.937889	0.004576	3.5
2437	-1.394306	861.636478	0.936878	0.006802	3.3
2438	-1.384488	861.613577	0.936902	0.005182	3.3
2439	-1.359135	862.613491	0.935842	0.004499	3.5
2440	-1.347882	863.446077	0.934961	0.004163	3.4
2441	-1.332681	863.437423	0.934970	0.004412	3.1
2442	-1.404310	863.625711	0.934771	0.006992	3.2
2443	-1.352444	863.605188	0.934793	0.003382	3.3
2444	-1.418951	863.596819	0.934802	0.003734	3.3
2445	-1.339693	863.657812	0.934737	0.004392	3.4
2446	-1.313820	864.046389	0.934327	0.003477	3.2
2447	-1.364403	864.154090	0.934213	0.006147	3.3
2448	-1.353275	864.145015	0.934223	0.003364	3.4
2449	-1.404100	864.122148	0.934247	0.004938	3.7
2450	-1.425970	864.263321	0.934098	0.003509	3.4
2451	-1.376895	864.240451	0.934122	0.005089	3.4
2452	-1.391686	864.788162	0.933544	0.005821	3.3
2453	-1.386511	864.765264	0.933569	0.009426	3.2
2454	-1.356751	864.742362	0.933593	0.004743	3.3
2455	-1.428975	864.722124	0.933614	0.009378	3.4
2456	-1.393317	865.721921	0.932561	0.003635	3.4
2457	-1.371665	865.699021	0.932585	0.005137	3.2
2458	-1.309990	866.589132	0.931650	0.006839	3.2
2459	-1.410867	867.577414	0.930614	0.005829	3.2
2460	-1.389985	868.552760	0.929594	0.004982	3.2
2461	-1.348933	868.529859	0.929618	0.007832	3.5
2462	-1.399616	868.506974	0.929642	0.002776	3.3
2463	-1.340913	868.484341	0.929665	0.004722	3.3
2464	-1.391925	868.476293	0.929674	0.004731	3.1
2465	-1.375677	869.338622	0.928773	0.005065	3.4
2466	-1.338282	870.117154	0.927962	0.008111	4.2
2467	-1.369351	871.117152	0.926922	0.004599	5.4
2468	-1.342603	871.094919	0.926945	0.003729	3.4
2469	-1.396214	871.075022	0.926965	0.007729	3.3
2470	-1.348161	872.074487	0.925928	0.009824	3.6
2471	-1.344247	872.051586	0.925952	0.003967	3.1
2472	-1.378050	873.047067	0.924921	0.004530	3.7
2473	-1.415570	873.551163	0.924399	0.003503	3.5
2474	-1.387223	873.590391	0.924359	0.007369	3.4
2475	-1.378746	873.567499	0.924383	0.007716	3.6
2476	-1.392228	873.544597	0.924406	0.004702	3.2
2477	-1.361895	873.755024	0.924189	0.005355	3.3
2478	-1.382887	874.725325	0.923188	0.011823	3.7
2479	-1.377306	874.702423	0.923211	0.003489	3.6
2480	-1.371011	875.232380	0.922665	0.008251	3.2
2481	-1.383656	875.215041	0.922683	0.005265	3.2
2482	-1.388292	875.192146	0.922707	0.002229	3.4
2483	-1.335186	875.241642	0.922656	0.010120	3.3
2484	-1.311851	875.218796	0.922679	0.008937	3.4
2485	-1.395022	876.218794	0.921651	0.003707	3.3
2486	-1.387572	877.201554	0.920643	0.005559	3.4
2487	-1.384502	877.199393	0.920645	0.010201	3.4
2488	-1.386150	877.176701	0.920668	0.006496	3.7
2489	-1.422059	877.723223	0.920108	0.009620	3.7
2490	-1.303068	878.723223	0.919086	0.008860	3.2
2491	-1.373647	878.700321	0.919109	0.003721	3.4
2492	-1.404636	878.698549	0.919111	0.007947	3.3
2493	-1.409895	878.907866	0.918897	0.006518	3.2
2494	-1.403242	878.884965	0.918920	0.004386	3.3
2495	-1.373318	879.267851	0.918530	0.005551	3.4
2496	-1.320102	880.123923	0.917657	0.005877	3.3
2497	-1.349344	880.101028	0.917680	0.007910	3.2
2498	-1.406442	880.078126	0.917704	0.008009	3.3
2499	-1.380591	881.078126	0.916686	0.006924	3.4
2500	-1.388119	881.055224	0.916710	0.004451	3.6
2501	-1.343149	881.032323	0.916733	0.003693	3.3
2502	-1.366847	881.009572	0.916756	0.002777	3.4
2503	-1.358945	880.987969	0.916778	0.003782	3.3
2504	-1.376658	881.556019	0.916201	0.008793	3.4
2505	-1.355887	881.535943	0.916221	0.003659	3.5
2506	-1.363912	881.620223	0.916136	0.003045	3.3
2507	-1.403728	881.597972	0.916158	0.004994	3.3
2508	-1.392291	882.123753	0.915625	0.005150	3.9
2509	-1.367467	883.044458	0.914692	0.008575	3.6
2510	-1.369828	883.021557	0.914716	0.008872	3.3
2511	-1.363946	883.982946	0.913744	0.003679	3.5
2512	-1.398352	883.960045	0.913767	0.006493	3.3
2513	-1.339631	884.524239	0.913198	0.002502	3.3
2514	-1.382432	885.090469	0.912627	0.002473	3.4
2515	-1.381726	885.244069	0.912472	0.003226	3.4
2516	-1.345228	885.222691	0.912494	0.006980	3.4
2517	-1.353460	885.201463	0.912515	0.003275	3.2
2518	-1.379434	885.179064	0.912538	0.004739	3.8
2519	-1.364846	885.897406	0.911815	0.002990	3.4
2520	-1.345772	885.875312	0.911837	0.003771	3.5
2521	-1.368451	885.857725	0.911855	0.005879	3.7
2522	-1.377534	885.834860	0.911878	0.005874	4.1
2523	-1.366851	886.834858	0.910873	0.005834	3.5
2524	-1.393296	887.788327	0.909918	0.003997	3.3
2525	-1.369572	888.749019	0.908957	0.004884	3.5
2526	-1.402414	888.726423	0.908979	0.005701	4.1
2527	-1.352606	889.726286	0.907982	0.005997	3.7
2528	-1.424340	889.703670	0.908004	0.005043	3.4
2529	-1.370265	890.021930	0.907687	0.007693	3.6
2530	-1.367653	891.021930	0.906692	0.005695	3.5
2531	-1.381083	892.013205	0.905707	0.004189	3.8
2532	-1.357814	893.011470	0.904718	0.007790	3.5
2533	-1.354222	893.999860	0.903741	0.002353	3.4
2534	-1.381325	894.970071	0.902783	0.005578	3.5
2535	-1.362925	895.761477	0.902004	0.003733	3.6
2536	-1.357921	895.784413	0.901982	0.006642	3.3
2537	-1.400723	895.768452	0.901997	0.007075	3.2
2538	-1.388664	896.768452	0.901014	0.009125	3.4
2539	-1.321318	897.768452	0.900034	0.003597	3.3
2540	-1.353111	897.745551	0.900056	0.003162	3.3
2541	-1.356385	897.745503	0.900056	0.005137	3.6
2542	-1.346646	898.276419	0.899536	0.008881	3.3
2543	-1.363794	899.248272	0.898586	0.005689	3.3
2544	-1.409675	899.234851	0.898600	0.003529	3.4
2545	-1.341969	899.212036	0.898622	0.003462	3.2
2546	-1.398490	899.454965	0.898385	0.006221	3.4
2547	-1.329196	899.432064	0.898407	0.004924	3.2
2548	-1.365350	899.409167	0.898429	0.007249	3.4
2549	-1.367422	899.553051	0.898289	0.008039	3.2
2550	-1.371197	900.552679	0.897315	0.003591	3.4
2551	-1.369706	900.534078	0.897333	0.005886	3.6
2552	-1.392145	900.600103	0.897268	0.006026	3.1
2553	-1.392949	900.577201	0.897291	0.003930	3.1
2554	-1.357321	900.558446	0.897309	0.005699	3.5
2555	-1.320986	900.834397	0.897040	0.005414	3.3
2556	-1.379811	900.811579	0.897063	0.005910	3.6
2557	-1.373199	900.947565	0.896930	0.004254	3.3
2558	-1.357935	900.924689	0.896952	0.003163	3.4
2559	-1.354602	901.294506	0.896593	0.002017	3.1
2560	-1.412537	901.274480	0.896612	0.004786	3.5
2561	-1.336454	901.263133	0.896623	0.004582	3.7
2562	-1.380471	902.257898	0.895657	0.003565	3.5
2563	-1.317205	902.235391	0.895679	0.002590	3.6
2564	-1.369192	902.407791	0.895512	0.003985	3.8
2565	-1.374874	902.551505	0.895373	0.004766	3.4
2566	-1.312645	903.078183	0.894862	0.003163	3.3
2567	-1.414515	903.225205	0.894720	0.008553	3.2
2568	-1.340755	904.036021	0.893936	0.010312	3.5
2569	-1.414536	904.013120	0.893958	0.004638	3.3
2570	-1.367432	905.013120	0.892992	0.004823	3.3
2571	-1.363139	906.006828	0.892035	0.002455	3.3
2572	-1.363210	906.251080	0.891800	0.007857	3.4
2573	-1.358097	906.743176	0.891327	0.004148	3.3
2574	-1.348067	906.720386	0.891349	0.006295	3.5
2575	-1.369561	906.697611	0.891371	0.003810	3.4
2576	-1.382319	907.673038	0.890435	0.006283	3.3
2577	-1.358045	908.274742	0.889858	0.004126	3.3
2578	-1.351631	909.210763	0.888963	0.003892	3.3
2579	-1.362338	909.203905	0.888969	0.007140	3.5
2580	-1.387548	909.181401	0.888991	0.004137	3.4
2581	-1.339407	909.171721	0.889000	0.005204	3.3
2582	-1.371858	909.148853	0.889022	0.007021	3.3
2583	-1.376147	909.137806	0.889032	0.005060	3.4
2584	-1.384555	909.114909	0.889054	0.005767	3.3
2585	-1.379751	909.092007	0.889076	0.006120	3.4
2586	-1.401641	909.896497	0.888308	0.003797	3.4
2587	-1.398668	909.873611	0.888330	0.006152	3.4
2588	-1.404890	909.853198	0.888349	0.008646	3.4
2589	-1.435576	909.830297	0.888371	0.001445	3.5
2590	-1.365883	909.809701	0.888391	0.005724	3.4
2591	-1.356064	910.065710	0.888146	0.003054	3.3
2592	-1.377781	910.042831	0.888168	0.004642	3.5
2593	-1.416334	910.401318	0.887826	0.006212	3.3
2594	-1.341586	910.378417	0.887848	0.007984	3.3
2595	-1.390471	911.378322	0.886896	0.006457	3.2
2596	-1.412186	911.356970	0.886916	0.003145	3.4
2597	-1.387956	911.716947	0.886574	0.002783	3.4
2598	-1.392461	911.695800	0.886594	0.007023	3.3
2599	-1.363611	911.853150	0.886445	0.005687	3.2
2600	-1.335856	912.853124	0.885495	0.006452	3.2
2601	-1.360572	912.830227	0.885517	0.002939	3.3
2602	-1.362438	912.831820	0.885516	0.005271	3.4
2603	-1.387156	912.810783	0.885536	0.004724	3.2
2604	-1.375993	913.690692	0.884702	0.010628	3.5
2605	-1.341092	913.667791	0.884724	0.004031	3.2
2606	-1.383393	913.644889	0.884745	0.003380	3.5
2607	-1.344978	913.843488	0.884557	0.006573	3.4
2608	-1.425238	913.820604	0.884579	0.009238	3.3
2609	-1.374066	913.828143	0.884572	0.001996	3.2
2610	-1.355426	913.942851	0.884463	0.006413	3.2
2611	-1.395746	914.081347	0.884332	0.002605	3.3
2612	-1.301427	914.168353	0.884250	0.003030	3.2
2613	-1.356333	914.147261	0.884270	0.008456	3.1
2614	-1.352429	914.124398	0.884292	0.003549	3.3
2615	-1.384868	914.124275	0.884292	0.006890	3.4
2616	-1.395437	914.101420	0.884313	0.008318	3.4
2617	-1.372427	915.101420	0.883369	0.008074	3.8
2618	-1.374821	915.078518	0.883390	0.006143	3.3
2619	-1.389257	916.078463	0.882448	0.004429	3.4
2620	-1.347157	916.055582	0.882469	0.003613	3.4
2621	-1.405027	916.044356	0.882480	0.005758	3.4
2622	-1.363808	916.817120	0.881753	0.003907	3.5
2623	-1.436780	917.808364	0.880822	0.008705	3.4
2624	-1.395082	917.785601	0.880843	0.007878	3.2
2625	-1.398547	918.785601	0.879906	0.010895	3.4
2626	-1.377126	918.762699	0.879927	0.010953	3.6
2627	-1.335517	918.739797	0.879949	0.003309	3.5
2628	-1.315880	918.903600	0.879795	0.002342	3.2
2629	-1.409747	919.004153	0.879701	0.005533	3.6
2630	-1.364654	919.062582	0.879646	0.006227	3.3
2631	-1.386591	919.039680	0.879668	0.005238	3.3
2632	-1.375519	919.016804	0.879689	0.011331	3.3
2633	-1.365948	918.993902	0.879711	0.007809	3.4
2634	-1.380512	919.931805	0.878834	0.006915	3.3
2635	-1.323071	919.908991	0.878855	0.004552	3.7
2636	-1.331540	919.886091	0.878876	0.001916	3.3
2637	-1.358705	919.887209	0.878875	0.003375	3.2
2638	-1.355794	919.898991	0.878864	0.005414	3.3
2639	-1.382931	920.888107	0.877941	0.010006	3.8
2640	-1.345006	920.865232	0.877963	0.004656	3.2
2641	-1.375744	921.865216	0.877032	0.003063	3.3
2642	-1.378970	921.849514	0.877046	0.002527	3.6
2643	-1.374872	921.829409	0.877065	0.005855	3.4
2644	-1.336337	921.806757	0.877086	0.005837	3.4
2645	-1.386847	921.783855	0.877107	0.007176	3.3
2646	-1.330819	921.766243	0.877124	0.006045	3.4
2647	-1.393170	922.765972	0.876195	0.006861	3.1
2648	-1.363611	923.765971	0.875267	0.004753	3.3
2649	-1.357488	924.668130	0.874432	0.005157	3.2
2650	-1.415509	925.648652	0.873526	0.008279	3.2
2651	-1.322498	926.639639	0.872613	0.005790	3.4
2652	-1.354932	927.639639	0.871693	0.008295	3.3
2653	-1.347440	928.637902	0.870777	0.003855	3.4
2654	-1.385851	928.615002	0.870798	0.001889	3.5
2655	-1.371944	928.716849	0.870704	0.007909	3.2
2656	-1.380222	928.835006	0.870596	0.008973	3.2
2657	-1.353713	928.812104	0.870617	0.007786	3.2
2658	-1.379901	929.812104	0.869701	0.007195	3.7
2659	-1.351277	929.789203	0.869722	0.002083	3.5
2660	-1.320311	929.774279	0.869736	0.003258	3.2
2661	-1.358969	929.775461	0.869735	0.007340	3.6
